UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,PRMPGM,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
219170,0,1,-2,0,0,0,0,4,-2,-2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219189,1,1,-2,0,0,0,0,1,4,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219198,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",4.10 ,2,2,1,"R",441,1,"R",19,"A",.,"A",.,"R",8850,"R",0,"R",35,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
219204,1,1,0,0,0,0,1,2,-2,-2,-2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,2,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,1,1,1,1,0,2,0,0,0,0,2,1,1,0,1,1,0,1,1,1,1,0,1,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"R",0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219240,0,1,1,0,0,0,0,4,-2,-2,45,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",25,"R",25,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219259,0,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",851,2,"A",.,"R",4900,"R",4250,"A",.,"R",20,"R",35,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
219277,1,1,1,0,1,0,1,1,9,0,-2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,-2,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,2,1,"R",35,3,"A",.,"R",1740,"A",.,"A",.,"R",0,"R",15,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219295,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",298,1,"R",17,"R",6852,"R",3990,"A",.,"R",25,"R",35,1,0,1,0,0,0,0,1,373,1,373,1,373,1,373
219338,1,1,-2,0,0,0,0,4,-2,-2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219347,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",10.00 ,2,1,1,"R",1091,2,"A",.,"R",4140,"R",3880,"A",.,"R",20,"R",35,1,1,0,0,0,0,0,1,159,1,159,2,-2,1,159
219356,0,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",6.55 ,2,1,1,"R",4137,2,"A",.,"R",4136,"R",4000,"A",.,"R",20,"R",35,1,1,0,0,0,0,0,1,123,1,120,1,120,1,120
219374,1,1,1,0,1,0,0,1,3,0,-2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",74,"R",74,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219383,0,1,0,0,0,0,0,4,-2,-2,52,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",5.58 ,2,2,1,"R",759,1,"R",17,"R",4250,"R",4150,"A",.,"R",0,"R",0,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
219392,1,1,-2,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,0,0,1,1,1,1,0,1,1,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",35,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219408,1,1,0,0,1,0,0,1,9,0,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,2,1,"R",39,2,"A",.,"A",.,"A",.,"R",3000,"R",0,"A",.,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
219426,1,1,-2,1,1,0,0,1,2,4,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,1,"R",202,3,"A",.,"R",5000,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219453,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",50,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219471,0,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",2128,2,"A",.,"R",4454,"R",4150,"A",.,"R",20,"R",35,1,1,0,0,0,0,0,1,123,1,120,2,-2,1,120
219480,1,1,-2,0,0,0,1,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",3.17 ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219505,0,1,0,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,2,1,"R",85,2,"A",.,"R",4240,"R",4400,"A",.,"R",30,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219587,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219596,1,0,-2,0,0,0,0,1,2,1,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,2,2,2,-2,-2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219602,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,-2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",5.00 ,2,1,1,"R",1803,2,"A",.,"R",6510,"R",4680,"A",.,"R",25,"R",45,1,1,0,0,0,0,0,1,135,1,135,1,135,1,135
219639,0,1,0,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,1,2,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,1,"R",188,2,"A",.,"R",3328,"R",600,"A",.,"R",25,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219709,0,1,0,0,0,0,0,4,-2,-2,42,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,2,2,"R",10.50 ,2,2,1,"R",4374,2,"A",.,"R",7470,"R",6200,"A",.,"R",50,"R",50,1,1,0,0,0,0,0,2,-2,1,123,1,123,1,123
219718,0,1,0,0,0,0,0,4,-2,-2,60,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",937,2,"A",.,"R",9206,"R",3844,"A",.,"R",30,"R",50,1,0,1,0,0,0,0,1,315,1,315,1,315,1,315
219790,0,1,0,0,0,0,0,4,-2,-2,42,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",664,1,"R",20,"A",.,"A",.,"R",8250,"R",0,"R",0,1,0,1,0,0,0,0,2,-2,1,316,1,316,1,316
219806,0,1,1,0,0,0,1,4,-2,-2,54,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",10.21 ,2,2,1,"R",1172,1,"R",21,"R",4457,"R",5640,"A",.,"R",0,"R",0,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160
219824,1,1,-2,1,0,1,1,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",7.02 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219833,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",605,2,"A",.,"A",.,"A",.,"R",10220,"R",0,"R",50,1,1,0,0,0,0,0,2,-2,1,146,1,146,1,146
219842,0,1,0,0,0,0,0,4,-2,-2,57,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,1,2,1,1,2,1,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,-2,2,1,"R",28,3,"A",.,"R",7020,"A",.,"A",.,"R",50,"R",75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219851,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219879,1,1,-2,0,0,0,1,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219888,1,1,-2,0,0,0,1,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",3.58 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219903,1,1,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219921,1,0,-2,0,0,1,0,1,2,0,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219949,0,1,0,0,0,0,0,3,-2,-2,-2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",3.19 ,2,2,1,"R",570,1,"R",19,"R",4000,"R",5400,"A",.,"R",25,"R",50,1,0,1,0,0,0,0,1,315,1,315,1,315,1,315
219976,1,1,1,1,0,0,0,4,-2,-2,74,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",8.40 ,2,2,1,"R",1600,2,"A",.,"R",8040,"R",5996,"A",.,"R",50,"R",50,1,1,0,0,0,0,0,2,-2,1,135,1,135,1,135
219994,1,1,-2,0,1,0,0,1,2,1,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,"R",3.78 ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220002,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220057,1,1,-2,0,0,0,1,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
220075,0,1,1,0,1,0,0,1,2,0,-2,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",3026,1,"R",99,"R",4832,"R",4520,"A",.,"R",25,"R",55,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131
220118,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",25,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
